ID,metric,condition,Amygdala_L,Amygdala_R,Dorsal_striatum_L,Dorsal_striatum_R,Fusiform_gyrus_L,Fusiform_gyrus_R,Hippocampus_L,Hippocampus_R,Insula_L,Insula_R,Intracalcarine_cortex_L,Intracalcarine_cortex_R,lOFC_L,lOFC_R,mOFC_L,mOFC_R,Oral_somatosensory_cortex_R,Oral_somatosensory_cortex_L,Precuneus_L,Precuneus_R,Ventral_striatum_L,Ventral_striatum_R,vlPFC_L,vlPFC_R,vlThalamus_L,vlThalamus_R,vmPFC_L,vmPFC_R,module0_mean,module1_mean,module2_mean,module3_mean,module4_mean,module5_mean,module6_mean,module7_mean,module8_mean
64,clustering,punish,0.94017094,0.94017094,0.966153846,0.97,0.947692308,1,0.94017094,0.95,0.94017094,0.94017094,0.944615385,0.974025974,0.94017094,0.94017094,0.944615385,0.94017094,0.966153846,0.94017094,0.944615385,0.988142292,0.98,0.981884058,0.981884058,0.981884058,0.94017094,0.94017094,0.966153846,0.966153846,0.942628205,0.960619658,0.944159544,0.972880453,0.94017094,0.94017094,0.966378839,0.980942029,0.974018952
66,clustering,punish,0.910769231,0.933333333,0.916666667,0.936758893,0.897233202,0.933333333,0.96969697,0.965367965,0.906666667,0.936758893,0.889230769,0.898550725,0.933333333,0.871794872,0.945454545,0.96969697,0.932806324,0.871794872,0.970760234,0.910769231,0.910769231,0.910769231,0.871794872,0.913419913,0.910769231,0.906666667,0.875816993,0.871794872,0.944791875,0.914506689,0.937461572,0.907038276,0.915215364,0.902564103,0.940764732,0.910769231,0.883206663
67,clustering,punish,0.733333333,0.722222222,0.720588235,0.683823529,0.595238095,0.712121212,0.725274725,0.6,0.561904762,0.727272727,0.649122807,0.619883041,0.660130719,0.648351648,0.578947368,0.631578947,0.691176471,0.68627451,0.6,0.606060606,0.67032967,0.725274725,0.727941176,0.641666667,0.628571429,0.606060606,0.736263736,0.747252747,0.69520757,0.695465686,0.60192147,0.660375687,0.630952381,0.654241184,0.603030303,0.697802198,0.713281082
68,clustering,punish,0.852631579,0.846153846,0.859649123,0.821052632,0.833333333,0.800865801,0.857142857,0.833992095,0.78,0.810526316,0.831168831,0.77173913,0.821052632,0.778656126,0.76,0.833992095,0.836842105,0.815789474,0.878787879,0.866666667,0.822510823,0.833333333,0.745098039,0.842105263,0.794466403,0.830882353,0.76,0.76,0.847480094,0.833333333,0.809108476,0.801257921,0.803968768,0.799854379,0.872727273,0.827922078,0.776800826
69,clustering,punish,0.786561265,0.766666667,0.77124183,0.764705882,0.774891775,0.882352941,0.8,0.782608696,0.80952381,0.77,0.735930736,0.770750988,0.813186813,0.792207792,0.776190476,0.801169591,0.726315789,0.830065359,0.876190476,0.854545455,0.866666667,0.842105263,0.784313725,0.804761905,0.814285714,0.794466403,0.774891775,0.732307692,0.783959157,0.773082215,0.784083947,0.796344888,0.797068982,0.802697303,0.865367965,0.854385965,0.774068774
70,clustering,punish,0.857142857,1,0.960474308,0.949275362,0.813186813,0.806324111,0.964426877,0.858461538,0.866666667,0.984210526,0.91,0.949275362,0.949275362,0.960474308,0.949275362,0.949275362,0.91,0.91,0.809230769,0.928853755,0.800865801,0.957142857,0.960474308,0.91,0.91,0.974025974,0.949275362,0.869565217,0.920007818,0.932437418,0.903912513,0.888533158,0.933725792,0.954874835,0.869042262,0.879004329,0.922328722
71,clustering,punish,0.926153846,0.95,0.956666667,0.903133903,0.926153846,0.903133903,0.960144928,0.985507246,0.932307692,0.932307692,0.952380952,0.956666667,0.903133903,0.923076923,0.913333333,0.956666667,0.932307692,0.903133903,0.928104575,0.903133903,0.903133903,0.992094862,0.970588235,0.91,0.956521739,0.985507246,0.956666667,0.903133903,0.955451505,0.923810541,0.932051282,0.937393841,0.951661093,0.913105413,0.915619239,0.947614382,0.935097201
72,clustering,punish,0.818181818,0.75,0.804761905,0.919117647,0.825,0.754385965,0.724637681,0.835164835,0.819047619,0.849673203,0.725146199,0.706666667,0.733333333,0.752380952,0.74025974,0.758893281,0.750988142,0.739130435,0.736842105,0.773684211,0.859649123,0.803030303,0.824561404,0.871345029,0.904761905,0.707602339,0.735507246,0.916666667,0.781996084,0.803499532,0.774717674,0.728732943,0.820271266,0.742857143,0.755263158,0.831339713,0.837020086
73,clustering,punish,0.857894737,0.773684211,0.836956522,0.822463768,0.900584795,0.814285714,0.823529412,0.895424837,0.794466403,0.828571429,0.717948718,0.814229249,0.883116883,0.857142857,0.844202899,0.764492754,0.815217391,0.81884058,0.796666667,0.844444444,0.800865801,0.857142857,0.847368421,0.87012987,0.81884058,0.853754941,0.826086957,0.82,0.837633299,0.823369565,0.836426816,0.78215456,0.823908338,0.87012987,0.820555556,0.829004329,0.840896312
74,clustering,punish,0.883333333,0.666666667,0.923913043,0.923913043,0.833333333,0.703296703,0.902173913,0.727272727,0.916666667,0.956521739,0.876811594,0.873188406,0.913419913,0.913043478,0.782608696,0.862745098,0.916666667,0.916666667,0.883333333,0.902173913,0.902173913,0.902173913,0.916666667,0.916666667,0.923913043,0.90942029,0.923913043,0.956521739,0.79486166,0.920289855,0.826229042,0.817765568,0.926630435,0.913231696,0.892753623,0.902173913,0.928442029
75,clustering,punish,0.842105263,0.882352941,0.815217391,0.81884058,0.731884058,0.842105263,0.833992095,0.848484848,0.815217391,0.85,0.764492754,0.764705882,0.833333333,0.816993464,0.778947368,0.838095238,0.81884058,0.785714286,0.7,0.826086957,0.830409357,0.857142857,0.778947368,0.764705882,0.807017544,0.842105263,0.822134387,0.714285714,0.851733787,0.809653209,0.782975555,0.790434633,0.82858505,0.825163399,0.763043478,0.843776107,0.770018338
76,clustering,punish,0.800724638,0.849802372,0.919047619,0.919047619,0.842105263,0.822222222,0.881422925,0.865800866,0.881422925,0.912087912,0.810526316,0.931578947,0.811594203,0.885375494,0.859649123,0.885375494,0.806324111,0.781538462,0.838235294,0.743589744,0.836363636,0.678571429,0.781538462,0.772307692,0.852813853,0.883116883,0.877192982,0.888888889,0.8494377,0.856489453,0.862376627,0.854775828,0.882360393,0.848484848,0.790912519,0.757467532,0.829982006
77,clustering,punish,0.836842105,0.818181818,0.752380952,0.912087912,0.778985507,0.822510823,0.77,0.857142857,0.857142857,0.822510823,0.837944664,0.804761905,0.987179487,0.81027668,0.783333333,0.811594203,0.805555556,0.869281046,0.790513834,0.830039526,0.818181818,0.739130435,0.924242424,0.912087912,0.77173913,0.883040936,0.8,0.833333333,0.820541695,0.834826366,0.791304348,0.82173913,0.833608436,0.898728084,0.81027668,0.778656126,0.867415917
78,clustering,punish,0.904615385,0.881422925,0.9,0.930735931,0.904615385,0.91,0.904615385,0.913333333,0.947619048,0.86,0.883333333,0.88,0.887681159,0.913419913,0.904615385,0.858461538,0.903333333,0.91,0.943722944,0.888888889,0.904615385,0.947619048,0.967320261,0.85770751,0.876666667,0.923913043,0.891774892,0.904615385,0.900996757,0.911017316,0.889230769,0.891111111,0.902049689,0.900550536,0.916305916,0.926117216,0.905354512
79,clustering,punish,0.885714286,0.795321637,0.871345029,0.778656126,0.779411765,0.833333333,0.747252747,0.727272727,0.787878788,0.742753623,0.835497835,0.806324111,0.964285714,0.692307692,0.822510823,0.766666667,0.779220779,0.779220779,0.794117647,0.74025974,0.725146199,0.747619048,0.842857143,0.702898551,0.74025974,0.769230769,0.852631579,0.836842105,0.788890349,0.802110679,0.789529751,0.82505176,0.76003073,0.828296703,0.767188694,0.736382623,0.808807344
80,clustering,punish,0.754940711,0.815789474,0.819047619,0.841897233,0.791666667,0.777777778,0.833333333,0.818181818,0.844155844,0.85770751,0.757894737,0.738562092,0.727941176,0.688888889,0.813852814,0.782608696,0.853754941,0.833333333,0.941176471,0.805194805,0.80952381,0.833333333,0.776190476,0.813333333,0.823809524,0.85770751,0.910526316,0.877192982,0.805561334,0.837008282,0.796042725,0.758078202,0.845845097,0.708415033,0.873185638,0.821428571,0.844310777
81,clustering,punish,0.875,0.857142857,0.844202899,0.844202899,0.871345029,0.844202899,0.861904762,0.876190476,0.910526316,0.844155844,0.830769231,0.853333333,0.806267806,0.833333333,0.881422925,0.851449275,0.895424837,0.847368421,0.888888889,0.822463768,0.841897233,0.952380952,0.843333333,0.862318841,0.887445887,0.873517787,0.8,0.821538462,0.867559524,0.857799764,0.86807241,0.842768488,0.878911458,0.81980057,0.855676329,0.897139093,0.831797659
82,clustering,punish,0.905263158,0.888888889,0.862318841,0.818181818,0.911111111,0.908333333,0.8,0.861904762,0.869565217,0.897058824,0.90952381,0.82,0.822510823,0.83,0.869565217,0.844202899,0.85,0.85,0.954545455,0.84,0.893280632,0.933333333,0.818461538,0.862318841,0.81,0.783475783,0.926315789,0.953216374,0.864014202,0.845125165,0.874959742,0.879285714,0.840024956,0.826255411,0.897272727,0.913306983,0.890078136
83,clustering,punish,0.858333333,0.777777778,0.801470588,0.773684211,0.826839827,0.859649123,0.770562771,0.804347826,0.739130435,0.912280702,0.883040936,0.804347826,0.796536797,0.75,0.894736842,0.822134387,0.705882353,0.738095238,0.847368421,0.830065359,0.801470588,0.750988142,0.812865497,0.861111111,0.766666667,0.732307692,0.804761905,0.857142857,0.802755427,0.754783097,0.847903685,0.849012628,0.787596374,0.773268398,0.83871689,0.776229365,0.833970343
84,clustering,punish,0.936666667,0.923076923,0.938405797,0.923076923,0.935384615,0.976666667,0.963076923,0.974637681,0.97,0.923076923,0.923076923,0.935384615,0.923076923,0.963076923,0.963076923,0.963076923,0.980952381,0.923076923,1,0.943333333,0.963076923,0.963076923,0.963076923,0.995670996,0.963333333,0.963076923,0.963076923,0.923076923,0.949364548,0.941378006,0.953846154,0.945042735,0.954871795,0.943076923,0.971666667,0.963076923,0.961225441
85,clustering,punish,0.727272727,0.816666667,0.766666667,0.789473684,0.747368421,0.772058824,0.790849673,0.727272727,0.815789474,0.747035573,0.738562092,0.780952381,0.813186813,0.791666667,0.731578947,0.756410256,0.717391304,0.794117647,0.747035573,0.724637681,0.761904762,0.778947368,0.91025641,0.660130719,0.810457516,0.843137255,0.72826087,0.748917749,0.765515449,0.766912326,0.745119208,0.763857765,0.804104955,0.80242674,0.735836627,0.770426065,0.761891437
86,clustering,punish,0.9004329,0.8,0.679487179,0.80952381,0.861471861,0.887445887,0.865800866,0.928571429,0.880952381,0.691699605,0.826839827,0.874458874,0.836842105,0.861904762,0.894736842,0.891666667,0.878787879,0.878787879,0.694444444,0.696969697,0.853754941,0.717391304,0.861660079,0.936842105,0.731225296,0.9,0.81884058,0.895238095,0.873701299,0.811646687,0.882625123,0.862914863,0.800969321,0.849373434,0.695707071,0.785573123,0.878145215
87,clustering,punish,0.959064327,0.927536232,0.916923077,0.908831909,0.932806324,0.914285714,0.908831909,0.938405797,0.92,0.908831909,0.948051948,0.923913043,0.916923077,0.948616601,0.949275362,0.908831909,0.908831909,0.908831909,0.909090909,0.908831909,0.932806324,0.938405797,0.913846154,0.908831909,0.949275362,0.94,0.94,0.923333333,0.933459566,0.910854701,0.930304532,0.928750235,0.929526818,0.932769839,0.908961409,0.935606061,0.921502849
88,clustering,punish,0.905982906,0.93115942,0.948616601,0.934782609,0.942857143,0.933333333,0.905982906,0.905982906,0.905982906,0.93115942,0.961904762,0.916666667,0.926153846,0.926153846,0.942028986,0.93115942,0.905982906,0.916923077,0.952380952,0.905982906,0.905982906,0.924901186,0.916923077,0.926666667,0.943722944,0.907692308,0.905982906,0.980392157,0.912277035,0.926576298,0.93868185,0.937301587,0.922139394,0.926153846,0.929181929,0.915442046,0.932491202
89,clustering,punish,0.887445887,0.966666667,0.885375494,0.905263158,0.867692308,0.871345029,0.897233202,0.909090909,0.864615385,0.886666667,0.855384615,0.858695652,0.853333333,0.904761905,0.897058824,0.855072464,0.916996047,0.864615385,0.928571429,0.913419913,0.873517787,0.846153846,0.846153846,0.926315789,0.858461538,0.856666667,0.909090909,0.858461538,0.915109166,0.893062521,0.873274532,0.861808432,0.866602564,0.879047619,0.920995671,0.859835816,0.885005521
90,clustering,punish,0.923913043,0.754385965,0.948616601,0.93115942,0.913419913,0.93115942,0.923913043,0.794871795,0.849230769,0.903333333,0.95256917,0.923913043,0.952380952,0.90942029,0.956521739,0.891304348,0.923913043,0.956521739,0.761904762,1,0.982683983,0.903333333,0.891774892,0.961038961,0.795321637,0.903333333,0.903333333,0.928853755,0.849270962,0.940052701,0.920415333,0.935880545,0.862804768,0.930900621,0.880952381,0.943008658,0.921250235
1,centrality,punish,0.00078905,0.001689908,0.003479646,0.003479646,0.008782504,0.002576482,0.001664936,0.003479646,0.001429151,0.001924698,0.002576482,0.00947853,0.003365686,0.010788695,0.008087726,0.010788695,0.00309624,0.00309624,0,0.010267735,0.008887199,0.003479646,0.000756367,0.001659531,0.00117015,0.002332315,0.010788695,0.002591524,0.001905885,0.003287943,0.009219642,0.004877165,0.001714078,0.007077191,0.005133867,0.006183423,0.003949029
2,centrality,punish,0.006719827,0.006719827,0.000642406,0.004504398,0.00203454,0.000247739,0.006719827,0.006719827,0.002873604,0.004504398,0.001813612,0.001494178,0.000335177,0.000759734,0.002282279,0.004172074,0.00037724,0.002273201,0.006719827,0.004172074,0.006049433,0.003720834,0.006719827,0.003291556,0.006719827,0.004830032,0.004504398,0.000642406,0.006719827,0.001949311,0.002829631,0.001185176,0.004731965,0.000547455,0.00544595,0.004885134,0.003789547
3,centrality,punish,0.004455433,0.003935274,0.004052115,0.004455433,0.00579472,0.004233215,0.001656472,0.003072946,0.001836419,0.006384838,0.001914758,0.002329872,0.008508787,0.007975678,0.004990415,0.004455433,0.008508787,0.006469993,0.001251159,0.006574029,0.004455433,0.004207224,0.006251447,0.003633626,0.00392161,0.003084084,0.0071263,0.002669628,0.003280031,0.005871582,0.005080189,0.002825949,0.003806738,0.008242232,0.003912594,0.004331329,0.00492025
4,centrality,punish,0.009967012,0.007100452,0.006419122,0.005458125,0.023450027,0.009875972,0.016475469,0.01009169,0.013987843,0.004184773,0.002183137,0.007852625,0.011151291,0.006808401,0.009135958,0.015406367,0.00980458,0.004413573,0.003846298,0.005071106,0.010337093,0.013117268,0.005899378,0.007524172,0.007636949,0.013771331,0.007410296,0.010878954,0.010908656,0.00652385,0.015997451,0.006637245,0.009895224,0.008979846,0.004458702,0.01172718,0.0079282
5,centrality,punish,0.001818558,0.00256771,0.002248786,0.002248786,0.003869232,0.002266396,0.006722267,0.003869232,0.006722267,0.000895526,0.001958833,0.003869232,0.00093232,0.004089677,0.006143297,0.005334229,0.005101821,0.006722267,0.001887619,0.001247329,0.005101821,0.00427639,0.003869232,0.006722267,0.004623013,0.005913199,0.006722267,0.000518537,0.003744442,0.004080415,0.005115586,0.002698153,0.004538501,0.002510998,0.001567474,0.004689105,0.004458076
6,centrality,punish,0.008603449,0.013331711,0.016173443,0.009285957,0.006327915,0.010547027,0.011801201,0.006998198,0.014492128,0.01332886,0.010500045,0.005415932,0.023860486,0.027772623,0.007974403,0.005472677,0.00781568,0.014489768,0.015344519,0.00461628,0.004352928,0.005097213,0.00781568,0.006403042,0.005012318,0.011116328,0.020161821,0.013580676,0.01018364,0.011941212,0.006591665,0.008821001,0.010987408,0.025816554,0.0099804,0.00472507,0.011990305
7,centrality,punish,0.004656533,0.001738548,0.006971794,0.002808161,0.010101543,0.010101543,0.00622292,0.005761036,0.006923016,0.004656533,0.008254812,0.00263287,0.006785674,0.007337828,0.004656533,0.00622292,0.00640155,0.007809639,0.004852511,0.004553932,0.003441381,0.00420652,0.001435222,0.00058715,0.007698719,0.001079134,0.005125062,0.005125062,0.004594759,0.005997786,0.006993665,0.006996409,0.005089351,0.007061751,0.004703221,0.003823951,0.003068124
9,centrality,punish,0.000271334,0.004266554,0.005197568,0.005197568,0.005197568,0.001572142,0.004162543,0.002687732,0.002687732,0.005197568,0.005197568,0.002687732,0.005197568,0.001662535,0.002687732,0.002687732,0.002102865,0.005197568,0.002157102,0.000407617,0.001572142,0.001756718,0.003797077,0.002638719,0.004162543,0.002762053,0.001756718,0.00059979,0.002847041,0.004423892,0.003524344,0.00315248,0.003702474,0.003430051,0.00128236,0.00166443,0.002198076
10,centrality,punish,0.002326873,0.003178263,0.004930741,0.004930741,0.006436592,0.004764997,0.014503165,0.002133345,0.001658874,0.008035819,0.008035819,0.008035819,0.003398767,0.006442333,0.011014263,0.001112517,0.004033166,0.011839541,0.001508558,0.004930741,0.005002378,0.008035819,0.009052534,0.002493824,0.005748881,0.010224788,0.011944197,0.008035819,0.005535411,0.006433547,0.006187791,0.006945545,0.00641709,0.00492055,0.003219649,0.006519098,0.007881594
11,centrality,punish,0.000237417,0.001366647,0,0,0.014675763,0.001896775,0.011904801,0.028130753,0.004211292,0.006606745,0.045761055,0.013075492,0.003089779,0.01562942,0.017367917,0.017367917,0,0,0.001594352,0.01323377,0.061001689,0.041516348,0.064069856,0.008286454,0.008205054,0.030072587,0.00380353,0,0.010409904,0,0.016470533,0.020244441,0.012273919,0.0093596,0.007414061,0.051259018,0.01903996
12,centrality,punish,0.000961698,0.000460589,0.000961698,0.000961698,0.000961698,0.000615069,0.000961698,0.000961698,0.000460589,0.000961698,0.000961698,0.000729029,0.000961698,0.000460589,0.000346629,0.000961698,0.000961698,0.000961698,0.000718238,0.000961698,0.000729029,0.000961698,0.000346629,0.000961698,0.000961698,0.000961698,0.000615069,0.000961698,0.000836421,0.000961698,0.000756675,0.000768599,0.000836421,0.000711143,0.000839968,0.000845364,0.000721273
13,centrality,punish,0.001857331,0.003966776,0.005237457,0.03010066,0.002481097,0.019905466,0.005237457,0.012286478,0.00180958,0.024038615,0.004138968,0.037578187,0.006796342,0.026096542,0.021400963,0.025432021,0.011597969,0.005237457,0.001332926,0.001107079,0.000285614,0.000821465,0.002972768,0.001107079,0.00386344,0.008199869,0.000435562,0.002481097,0.005837011,0.013043386,0.016438027,0.020540874,0.009477876,0.016446442,0.001220003,0.00055354,0.001749127
14,centrality,punish,0.008892076,0.001598605,0.024660237,0.016254146,0.017941164,0.011976247,0.015798442,0.014781954,0.014795251,0.008865426,0.002110873,0.000986559,0.012681888,0.014024424,0.012738495,0.002529861,0.014256264,0.016400702,0.030290707,0.00811474,0.003752071,0.000353448,0.004533306,0.010517044,0.00828132,0.007006722,0.005738746,0.009264582,0.010267769,0.017892837,0.01106984,0.00502456,0.00973718,0.013353156,0.019202723,0.002052759,0.007513419
15,centrality,punish,0.00868627,0.008183737,0.00577783,0.004339686,0.009851009,0.004576099,0.002693926,0.005143077,0.004339686,0.003931019,0.002283653,0.004916129,0.002065077,0.003889072,0.006429923,0.004182433,0.005069329,0.00577783,0.007259527,0.009851009,0.003931019,0.003349418,0.009851009,0.00591296,0.003395501,0.003514857,0.00743516,0.004360903,0.006176753,0.005241169,0.006821122,0.003925294,0.003795266,0.002977074,0.008555268,0.003640219,0.006890008
16,centrality,punish,0.001177053,0.006642582,0.008162599,0.004345223,0.002743188,0.006009166,0.005600396,0.008162599,0.004345223,0.003616431,0.008162599,0.005654789,0.001755396,0.001547842,0.002121233,0.001069935,0.00241297,0.003141762,0.006032647,0.003297212,0.005626296,0.006164744,0.003141762,0.002743188,0.004345223,0.003793825,0.002528635,0.008162599,0.005395658,0.004515639,0.001978119,0.006608852,0.004025176,0.001651619,0.004664929,0.00589552,0.004144046
17,centrality,punish,0.003758423,0.001173965,0.003758423,0.003758423,0.002119235,0.002655091,0.003758423,0.002847195,0.003758423,0.003758423,0.001046897,0.001336542,0.003190661,0.003176381,0.001778519,0.003758423,0.003758423,0.003758423,0.001811348,0.003082868,0.002085193,0.003057078,0.003196828,0.003514963,0.002196702,0.001939249,0.00129402,0.001594532,0.002884501,0.003758423,0.002552059,0.00167951,0.002913199,0.003183521,0.002447108,0.002571136,0.002400086
18,centrality,punish,0.003904714,0.001434034,0.006592472,0.008493053,0.003329976,0.004832637,0.003780844,0.002912386,0.005098292,0.005667006,0.005852223,0.008493053,0.004684532,0.004017087,0.002676248,0.004048913,0.007563203,0.008493053,0.001341106,0.008493053,0.005592729,0.005029693,0.004017087,0.003362324,0.00545429,0.00545429,0.002651675,0.003482163,0.003007995,0.007785445,0.003351713,0.006392637,0.00541847,0.004350809,0.00491708,0.005311211,0.003378312
19,centrality,punish,0.006250921,0.007001668,0.01559415,0.001324148,0.006323114,0.004114044,0.006021142,0.003664176,0.009696555,0.026186275,0.018315495,0.010680506,0.007561318,0.026801133,0.015730567,0.015220914,0.014780943,0.030016661,0.000727214,0.005096556,0.01317366,0.006021142,0.006428224,0.001335014,0.023229139,0.00448444,0.009365019,0.001152161,0.005734477,0.015428975,0.012424865,0.011036682,0.015899102,0.017181226,0.002911885,0.009597401,0.004570104
20,centrality,punish,0.006828452,0.003802691,0.019453022,0.003008834,0.011642536,0.002370532,0.003754263,0.006329066,0.011834517,0.022032593,0.021448384,0.013742928,0.014658011,0.009121323,0.011460169,0.020627074,0.005532937,0.020546876,0.000551712,0.007605535,0.02816646,0.005436345,0.009288994,0.001583665,0.023459715,0.01601987,0.004052718,0.003333087,0.005178618,0.012135417,0.014576593,0.012520615,0.018336674,0.011889667,0.004078624,0.016801403,0.004564616
21,centrality,punish,0.001668237,0.002199865,0.00755882,0.009112927,0.006806902,0.001323997,0.004761956,0.005775914,0.006357488,0.010346456,0.010346456,0.010346456,0.00392362,0.003781623,0.003994749,0.010346456,0.00755882,0.002527875,0.00509724,0.004941599,0.007994391,0.003964372,0.002989982,0.000971914,0.009451883,0.005217929,0.005879477,0.004296756,0.003601493,0.00668961,0.007049369,0.00733897,0.007843439,0.003852622,0.005019419,0.005979382,0.003534532
22,centrality,punish,0.000149948,0.002590431,0.017592241,0.008303671,0.013884961,0.003953156,0.005630556,0.010649451,0.012146948,0.008426531,0.001910735,0.002784944,0.006837272,0.000841666,0.010219888,0.004735763,0.010559994,0.004622698,0.003836935,0.006460428,0.008990554,0.010589514,0.008144383,0.004077056,0.012146948,0.012146948,0.003598289,0.003598289,0.004755096,0.010269651,0.009613538,0.002882945,0.011216844,0.003839469,0.005148682,0.009790034,0.004854504
24,centrality,punish,0.005077689,0.004355296,0.010367733,0.013500283,0.009326707,0.003977183,0.005091297,0.007634369,0.00868161,0.014948041,0.007794529,0.013817586,0.009099153,0.005272142,0.00640122,0.01199916,0.007439418,0.006688349,0.005143674,0.007884649,0.009677766,0.005916618,0.004469564,0.004191537,0.011925879,0.01199916,0.011902679,0.006185939,0.005539663,0.009498946,0.009242362,0.008529766,0.011888673,0.007185648,0.006514161,0.007797192,0.00668743
25,centrality,punish,0.007693122,0.003320746,0.00614853,0.00614853,0.002940826,0.001537691,0.003320746,0.003049412,0.0119562,0.003168185,0.002855171,0.002855171,0.004145518,0.003038685,0.002896852,0.005524412,0.0119562,0.009896093,0.005846722,0.006367075,0.0119562,0.00614853,0.000135667,0.005282042,0.00614853,0.010978867,0.010849101,0.000530334,0.004346006,0.008537338,0.003787363,0.002416011,0.008062946,0.003592102,0.006106899,0.009052365,0.004199286
26,centrality,punish,0.001096075,0.002584153,0.017131854,0.008757255,0.00891896,0.007386999,0.016445041,0.015394399,0.003886344,0.006203893,0.002233388,0.006203893,0.003448636,0.001896922,0.003989575,0.012973461,0.004967571,0.003697032,0.011776974,0.011112978,0.01131746,0.006203893,0.004040782,0.001744414,0.004925236,0.004910711,0.023881278,0.003697032,0.008879917,0.008638428,0.008627332,0.00527476,0.004981546,0.002672779,0.011444976,0.008760677,0.008340877
27,centrality,punish,0.005634797,0.000118708,0.012519499,0.00705891,0.001428738,0.005741811,0.012519499,0.000118708,0.001428738,0.00705891,0.001428738,0.006177076,0.000620287,0.010654594,0.000626454,0.005154927,0.006177076,0.006177076,0.005452903,0.001044862,0.000637245,0.012135623,0.001428738,0.001021121,0.006584076,0.00639854,0.001428738,0.001428738,0.004597928,0.00798314,0.002403373,0.004449208,0.005367566,0.00563744,0.003248883,0.006386434,0.001326833
28,centrality,punish,0.00979319,0.003349574,0.009946169,0.018457813,0.00673185,0.014824944,0.007820081,0.005028874,0.01331647,0.009271922,0.014646061,0.008250879,0.011797579,0.016975251,0.013336211,0.007582361,0.010862455,0.009346631,0.006087296,0.004108357,0.01160346,0.00523247,0.012076914,0.004346136,0.015565451,0.014672934,0.007937057,0.000535884,0.00649793,0.012153267,0.009216807,0.012573961,0.013206694,0.014386415,0.005097827,0.008417965,0.006223998
29,centrality,punish,0.003533384,0.00307493,0.008676335,0.008676335,0.005412407,0.005332644,0.004616041,0.0018034,0.008676335,0.000752951,0.002638594,0.001717664,0.008676335,0.003083261,0.001795025,0.004542327,0.008676335,0.008676335,0.002018775,0.001854461,0.008676335,0.006683002,0.002469069,0.002346785,0.006683002,0.006683002,0.008676335,0.000300728,0.003256939,0.008676335,0.003916586,0.003229634,0.005698823,0.005879798,0.001936618,0.007679669,0.00344823
30,centrality,punish,0.003693728,0.004770757,0.011173726,0.005378215,0.007528468,0.002378386,0.005459545,0.008321693,0.005703164,0.011173726,0.004784592,0.006210994,0.00495176,0.002773053,0.002470367,0.003470277,0.011173726,0.011173726,0.001273648,0.000149948,0.005280603,0.008124472,0.003984655,0.001432739,0.003716713,0.002022482,0.006210994,0.006210994,0.005561431,0.009724849,0.004489704,0.00445799,0.005654021,0.003862406,0.000711798,0.006702537,0.004459845
31,centrality,punish,0.00042735,0.008452844,0.00426929,0.00121139,0.007665266,0.007605912,0.009994314,0.006061429,0.01299542,0.01299542,0.0118092,0.009994314,0.000713947,0.001836024,0.004978498,0.004978498,0.00328657,0.00426929,0.001895378,0.004507848,0.009994314,0.008452844,0.003436984,0.003286445,0.008452844,0.005066077,0.006166886,0.00328657,0.006233984,0.003259135,0.005874088,0.009803142,0.00987744,0.001274985,0.003201613,0.009223579,0.004044221
32,centrality,punish,0.00158883,0.00430796,0.006254529,0.002110244,0.005244252,0.005290287,0.006254529,0.005491203,0.004184922,0.004247402,0.002659368,0.004665864,0.003167048,0.006254529,0.00527672,0.003175368,0.004141161,0.002909047,0.003887217,0.004491868,0.001608741,0.005017801,0.003908957,0.003257185,0.003994032,0.005729826,0.005658652,0.004880579,0.004410631,0.003853745,0.004565447,0.004205173,0.004539045,0.004710789,0.004189542,0.003313271,0.004426343
33,centrality,punish,0.007500501,0.003856118,0.005899137,0.003211269,0.010051649,0.000149948,0.007452771,0.007452771,0.003129385,0.000902939,0.008281733,0.009089204,0.005899137,0.00637678,0.008281733,0.005899137,0.003856118,0.002321914,0.00587942,0.005068178,0.003524588,0.001664367,0.001475351,0.001969103,0.007452771,0.00909532,0.004797668,0.004760136,0.00656554,0.003822109,0.008077506,0.005840295,0.005145104,0.006137959,0.005473799,0.002594477,0.003250565
34,centrality,punish,0.011827316,0.007699638,0.003140534,0.003140534,0.007699638,0,0.011827316,0.011827316,0.006199836,0.008102448,0.001336004,0.005022239,0.002321874,0.003087364,0.008361354,0.002321874,0.007699638,0.007699638,0.003762356,0.008102448,0.002215388,0.000308225,0.002696642,0.002338721,0.008102448,0.007699638,0.001771495,0.004685225,0.010795397,0.005420086,0.006127622,0.002119414,0.007526093,0.002704619,0.005932402,0.001261807,0.002873021
35,centrality,punish,0.000551398,0.006333675,0.005062514,0.007861126,0.012489719,0.004902109,0.002892788,0.004694329,0.006105742,0.004578291,0.006183257,0.007861126,0.011073325,0.004398462,0.000648106,0.00460916,0.013463446,0.001928358,0.005503946,0.010941948,0.004270895,0.001177992,0.005472536,0.005365752,0.009665391,0.007236028,0.003960689,0.011708062,0.003618047,0.007078861,0.005915662,0.006315497,0.006896363,0.007735894,0.008222947,0.002724443,0.00662676
