ID,metric,condition,module1,module2,module3,module4,Amygdala_L,Amygdala_R,Dorsal_striatum_L,Dorsal_striatum_R,Fusiform_gyrus_L,Fusiform_gyrus_R,Hippocampus_L,Hippocampus_R,Insula_L,Insula_R,Intracalcarine_cortex_L,Intracalcarine_cortex_R,lOFC_L,lOFC_R,mOFC_L,mOFC_R,Oral_somatosensory_cortex_R,Oral_somatosensory_cortex_L,Precuneus_L,Precuneus_R,Ventral_striatum_L,Ventral_striatum_R,vlPFC_L,vlPFC_R,vlThalamus_L,vlThalamus_R,vmPFC_L,vmPFC_R
50,centrality,punish,0.029080351,0.021150674,0.02767014,0.017182253,0.07439063,0,0.045698461,0.020225216,0.096627716,0.005573644,0.012836833,0.029093941,0.001899335,0.00956783,0.026399054,0.040070202,0.02054103,0.048449584,0.042708296,0.023661924,0.015847679,0.000316556,0,0.021654952,0.010256543,0.018362461,0.010405931,0.033801515,0.013715224,0.00243635,0.033285352,0.023085422
52,centrality,punish,0.012082584,0.017518472,0.028315647,0.013526992,0,0,0.00725821,0.009789103,0.01299688,0.139658865,0.004764578,0.043565758,0.029888816,0.000984818,0.042777246,0.008611146,0.012737728,0.002504227,0.006655488,0.018886304,0.019245821,0.047181278,0.081208448,0.00452017,0.000610501,0.005845298,0.018083328,0.009595684,0.031808049,0.001824023,0.015336703,0.004858115
53,centrality,punish,0.016863858,0.046385051,0.020887092,0.026003554,0.007493743,0.005042951,0.126732306,0.030276346,0.00126762,0.009246104,0.022608616,0.032310121,0.011126595,0.113356292,0.019198794,0.040118008,0.032926874,0.00764652,0.002799361,0.007574935,0.001733143,0.021788276,0.003820254,0.113365422,0.007280486,0.006743275,0.012015704,0.003209159,0.014740911,0.019929699,0.03134649,0.000854701
54,centrality,punish,0.025354259,0.015022121,0.014155376,0.014131289,0.004198538,0.002208934,0.009270517,0.021327329,0.031029518,0.007949725,0.029243928,0.065765637,0.010407168,0.003280733,0.044971192,0.008739203,0.010745728,0.007593807,0.000474834,0.005080372,0.009270517,0.021327329,0,0.050671995,0.000980121,0.00816331,0.001937806,0.009015122,0.048163024,0.018521366,0.002125478,0.011981211
55,centrality,punish,0.020743645,0.059919124,0.034828351,0.028419905,0.002830112,0.052102511,0.049620648,0.108155955,0.04846664,0.002573815,0.027329706,0.000712251,0.115260117,0.010558566,0.000316556,0.001554444,0.014235767,0.019295082,0.008098726,0.028932093,0.091584613,0.063512071,0.038954277,0.024303435,0.075285468,0.018387823,0,0.010777306,0.005861611,0.03718665,0.046239031,0.072223701
56,centrality,punish,0.069656379,0.067592609,0.047174416,0.015077559,0.028832011,0.034490631,0.04855743,0.083195663,0.028240388,0.066851975,0.085722108,0.129580766,0.021583355,0.035765469,0.024165956,0.052216301,0.030365469,0.013051146,0.020784154,0.016666667,0.006397306,0.036009669,0.005143611,0.123819797,0,0.102607672,0,0,0.024165956,0.010976984,0.092813254,0.145802526
57,centrality,punish,0.020125227,0.093639265,0.027623883,0.009453347,0.009752182,0.026452797,0.115601224,0.200657865,0.067131325,0.035106078,0.027101191,0.017194739,0.000569801,0.018348935,0.018843945,0.078897029,0.009004813,0.00351377,0.008613814,0.01354033,0.008506063,0.05829797,0,0.025921506,0.010357235,0,0.011465861,0,0.021119929,0.011155132,0.056190343,0.026998002
58,centrality,punish,0.023175832,0.066671903,0.03089553,0.025184159,0.001601582,0.007530975,0.061985626,0.04126758,0.021799017,0.011910415,0.024271346,0.059299424,0.047186183,0.0002849,0.028157645,0.084890824,0.029820317,0.074074074,0.001598607,0.041654905,0.101021825,0.15359404,0,0.032685524,0.008301301,0.009840365,0.039806445,0.0002849,0.002891131,0.011761479,0.039801506,0
59,centrality,punish,0.028115589,0.064850586,0.04782469,0.035104368,0.011496457,0.001881072,0.115566955,0.012499118,0,0.011305002,0.018196982,0.080887844,0.050158569,0.018708526,0.105327014,0.100356075,0.108733811,0.120123614,0.010111802,0.115018518,0.070194693,0.088044128,0.005715676,0,0.06062586,0.043292143,0.019462375,0,0.035022793,0.002254699,0.034332515,0
60,centrality,punish,0.028939856,0.021870685,0.021429932,0.034545064,0.010257932,0.002251504,0.011239647,0.00904286,0.009785122,0.004124927,0.081656282,0.021593704,0.110824372,0.033783058,0.009707484,0.007249679,0.041893696,0.004331017,0.001387521,0.03013724,0.087281483,0.065483332,0.000316556,0.014130235,0.018702808,0.001716899,0.074801274,0.008625302,0.009450426,0,0.011949984,0.041922379
61,centrality,punish,0.051219442,0.024980003,0.023780893,0.031951065,0.035958594,0.041047643,0.017505492,0.050657819,0.002879897,0.011721747,0.035405952,0.092465577,0.016847859,0.075033348,0.031147191,0.038549764,0.010820764,0.020745088,0.013893769,0.02439095,0.00688509,0.015847307,0.012176133,0.003165559,0.013904151,0.015909394,0.020429514,0.008758689,0.030513279,0.051329678,0.050865922,0.08875067
62,centrality,punish,0.022171674,0.022620363,0.018634161,0.018756331,0,0.010725385,0.029654099,0.021171035,0.016543322,0,0.066731553,0.011229756,0.028426963,0.030706291,0.001630263,0.008615166,0.009019695,0.007888028,0.021663854,0.006303423,0.036950064,0.016128736,0.001139601,0.023479589,0.012308472,0.023527581,0.006421799,0.003448127,0.015676448,0.038726662,0.019457121,0.08513352
63,centrality,punish,0.030356732,0.020768892,0.049776743,0.017536975,0.028292489,0.012760696,0.014638448,0.058924614,0.073252776,0.062109907,0.042684373,0.037689368,0.001424501,0.029491907,0.073908396,0.012345679,0,0.019438792,0.06435067,0.022394478,0.008432822,0.009512504,0.023419482,0,0.238093594,0,0.025517898,0.002197802,0.010699691,0.033988234,0.002374169,0.066415683
64,centrality,punish,0.011597816,0.069227378,0.092547196,0.012303041,0.002207977,0,0.155274047,0.045109212,0.019966762,0.065527066,0.005959164,0.038224122,0.003327228,0.000763126,0.179487179,0,0,0,0,0,0.004985755,0.018949261,0.270655271,0.227920228,0.050905576,0.057576991,0.065527066,0,0,0.016503867,0.349762583,0.033903134
66,centrality,punish,0.058711675,0.010508841,0.016921856,0.039316226,0,0.002491573,0.002246981,0.016805263,0.000237417,0.033907656,0.158281051,0.074074074,0.110463282,0.045941898,0.010789397,0.0224552,0,0.074074074,0.004074352,0.030900458,0.017134081,0.002246981,0,0.009422965,0.035055151,0.020736137,0.000712251,0.000771605,0.04164791,0.001602564,0.026412271,0.029595179
67,centrality,punish,0.011207576,0.02645545,0.006143225,0.030968488,0.011525203,0.003443984,0.012548441,0.008556314,0.009807171,0,0.029861117,0,0.056288803,0.042999227,0.00118572,0.000414797,0.011903418,0.005296424,0.004183956,0.014932998,0.009560557,0.010642971,0,0.005531463,0.002138318,0.074074074,0.00190351,0.003225739,0.053532857,0.053532857,0.010642971,0.009560557
68,centrality,punish,0.002147417,0.008265741,0.011291679,0.004825395,0,0.003539223,0.006696481,0.012223773,0.006696481,0.074970189,0.001511222,0.003539223,0.012223773,0.006696481,0.010206061,0.006696481,0.000271334,0.002407687,0.005630782,0,0.009238595,0.012223773,0,0.006453599,0.007103669,0.001918936,0.00195362,0.004549294,0.002407687,0.003539223,0.009318574,0.010206061
69,centrality,punish,0.010625725,0.057562269,0.021584665,0.02432773,0,0.003489164,0.034594753,0.111058549,0.003059758,0.007199214,0.004298643,0.034715091,0.02264986,0.015474225,0.029764504,0.019326407,0.006610091,0.077763689,0.010180433,0.043657365,0.014591378,0.007669697,0,0.074277574,0,0.076926076,0.000672681,0.0087677,0.00347194,0.041494013,0.053387537,0.018546382
70,centrality,punish,0.018278342,0.021712163,0.027225871,0.024673049,0.016852088,0.007593556,0.003346448,0.026867933,0.052456196,0,0.030261309,0.018406414,0.014413385,0.015861577,0.095906922,0.0641632,0.028561826,0.01972556,0.054368954,0.009485027,0.011020866,0.056634269,0.012246222,0.010582205,0.00414236,0,0.003358884,0.048474531,0.038666025,0.03221138,0.003978255,0.007024296
71,centrality,punish,0.047159091,0.041607605,0.021533061,0.017955313,0.066005805,0.039336075,0.029198516,0.024312376,0.058841712,0.008939517,0.038691105,0.044603379,0.017878307,0.011115127,0.027991682,0.020066662,0.028447787,0.001942502,0.002022669,0.041047122,0.03348482,0.112919527,0.000712251,0.042556676,0.002611586,0,0.004585396,0.06836972,0.010083641,0.011712496,0.010651552,0.002555754
72,centrality,punish,0.027567317,0.051864789,0.012733604,0.017653191,0.085123416,0,0.092289568,0.008109618,0.02769548,0.005220731,0.017119029,0.008026822,0.01941117,0.040821327,0.021846436,0.010947386,0.000664767,0.011880175,0.004300181,0.026707548,0.008667484,0.057442224,0.021081542,0.001471985,0.002593497,0.049617744,0.001041571,0.002395752,0.020381042,0.027641297,0.006127638,0.028212177
73,centrality,punish,0.094429247,0.036469454,0.02196283,0.080586826,0.279695376,0.046921146,0.08264352,0,0,0,0.044404527,0.006695939,0.137159137,0.027635328,0.070840769,0.011847104,0,0.21593511,0.001356668,0,0.135839256,0.062827296,0,0,0.043098734,0.000407,0.013587813,0.002136752,0,0.167653643,0.022534256,0
74,centrality,punish,0.03045898,0.057282982,0.027086981,0.020843465,0.020732513,0.01297766,0.103079636,0.102262171,0.01301723,0,0.011311767,0.076813979,0.006263387,0.00762761,0.019013104,0.01023606,0.008865826,0,0.097333856,0.02080705,0.047578749,0.00563368,0.011969547,0.055727108,0.022608931,0.018156442,0.009828112,0.081316257,0.026807277,0.014061609,0.039570359,0.00540293
75,centrality,punish,0.018592954,0.06419273,0.030371052,0.019611636,0,0.001836024,0.017231945,0.069717048,0.052282523,0.049864375,0.004409703,0.068126088,0.04967398,0.036125895,0.00226981,0.029437087,0,0.012772948,0.041130783,0,0.133490936,0.067392916,0.000626154,0.012451951,0,0.10242901,0.01550904,0.014699796,0.003926689,0.004573102,0.013305522,0.059964539
76,centrality,punish,0.00185255,0.013835285,0.005803636,0.007933369,0.007410201,0,0.026784561,0.021182961,0.016197206,0.000325866,0,0,0.006320662,0.006320662,0,0.01018019,0.006320662,0.011156267,0.000478791,0.009681489,0.003470221,0.005030214,0.001766598,0.003389244,0.006320662,0.002343404,0.000345651,0.009451986,0.016197206,0.005741149,0.006320662,0.010995679
77,centrality,punish,0.017159153,0.030772391,0.052149647,0.024316351,0.001614435,0,0.031816126,0.004454393,0,0.078256003,0.053815012,0.013207163,0.113002635,0.001566952,0.014782029,0.087048548,0.017237701,0.005748881,0.111424686,0.042893526,0.057449341,0.035766394,0.072259736,0.000569801,0.004454393,0.051052651,0.008959662,0.000316556,0.011138244,0.029481527,0.114017978,0.077551666
78,centrality,punish,0.002092106,0.022328271,0.011636713,0.015309512,0,0,0.020537634,0.026737596,0.011581007,0.018746698,0.008368425,0,0.026464227,0.023906478,0.021131087,0.026648161,0.007750749,0.001461636,0.001304488,0.000836269,0.005238195,0.033669427,0.012622824,0.021131087,0.007997739,0.008368425,0.038213802,0.015763773,0.000949668,0.000407,0.008144481,0.008144481
79,centrality,punish,0.01374626,0.02916458,0.029723647,0.011853552,0.015426027,0.028139186,0.039765561,0.003403007,0.023152243,0,0.009045658,0.002374169,0.044966563,0.012975603,0.052050164,0.049826995,0.060589818,0.016710964,0.000569801,0.007112998,0.070771777,0.035170562,0,0.016100462,0.004895585,0.03831919,0.006090018,0.000474834,0,0.001756885,0.043896128,0.057441442
80,centrality,punish,0.019657734,0.030324964,0.028845715,0.01269894,0,0,0.064952846,0.021430967,0.034204099,0.056463116,0.073314957,0.00531598,0.011425335,0.013357527,0.119021102,0.014169986,0.000219154,0.007122507,0.01832985,0.018571275,0.007701281,0.019811701,0.014334431,0.005092027,0.013415114,0.01510434,0.009290844,0.018586969,0.001926469,0.027182931,0.068353592,0.005119263
81,centrality,punish,0.034920937,0.014063921,0.032102889,0.025535115,0.013875247,0.04333526,0.013558656,0.028551469,0.053804542,0.0410945,0.045969764,0.036503476,0.036538883,0.01821914,0.009000788,0.051486773,0.000644417,0.056637357,0.031597258,0.021738432,0,0.008320897,0.098761981,0.031383864,0.001899335,0.00582466,0.00083612,0.001548371,0.029795704,0.035170227,0.019183656,0.056742012
82,centrality,punish,0.007525505,0.025294736,0.032511061,0.064539037,0.00846787,0.011301392,0.018190092,0.002101419,0.006403807,0.03932087,0.003103133,0.007229624,0.157252163,0.177516161,0.148734156,0.015457595,0,0.013674479,0,0.05908964,0.030515498,0.061475455,0.001112182,0.001428738,0.062380108,0.019411979,0.001816519,0.043002275,0,0.058511659,0.015198918,0.043002275
83,centrality,punish,0.016271087,0.041489148,0.022625518,0.032016439,0.0002849,0.018575513,0.114279117,0.033517278,0.114870074,0.030629607,0.013969992,0.032253944,0.064670471,0.016969237,0.003359449,0.027797954,0,0.01567962,0.010292023,0.006279112,0,0.017202614,0.035610203,0.000626154,0.002038271,0.000957582,0.063815343,0.0198017,0.005251262,0.037927441,0.050652529,0.011976359
84,centrality,punish,0.06874614,0.066856237,0.032337648,0.0663645,0,0.074074074,0.098497688,0.029068083,0.014338463,0.004115226,0.120376727,0.080533759,0.212116279,0.005146294,0.013611903,0.157587269,0.002374169,0.093124982,0,0,0.040966061,0.087830957,0,0.077859178,0.009082545,0.052028219,0.005266339,0.002306336,0,0.146591269,0.01403685,0.086417761
85,centrality,punish,0.012612161,0.018622601,0.028958928,0.026050796,0.018645244,0.001600868,0.020759487,0.01071778,0.003217564,0.01865369,0.003825907,0.026376625,0.019893541,0.009320575,0,0.006600456,0.062419365,0.061085513,0.005936922,0.030313387,0.05321777,0.036470235,0.0002849,0.036673203,0.055443769,0.0065429,0.009600687,0.00802506,0,0.074430199,0.103705034,0
86,centrality,punish,0.022128608,0.026528157,0.044429064,0.017483144,0.013754244,0.023768317,0.023693934,0.013705719,0.002679419,0.010930428,0.027289646,0.023702224,0.006020214,0.000712251,0.045053937,0.065454742,0.072728224,0.013157123,0.056280894,0.023575978,0.043805977,0.068000724,0.013232035,0.143757806,0.073775267,0.000712251,0.018120614,0,0.046941337,0.037430471,0.002255461,0.02404766
87,centrality,punish,0.042383274,0.021413413,0.050028785,0.041981321,0.031213326,0.081316855,0.068243918,0.009881777,0.089701534,0.136752137,0.056290662,0.000712251,0.101325919,0.028525179,0,0,0.001661918,0.039495823,0.06549415,0.100460901,0.026969057,0.002231719,0.001356668,0,0.011731787,0.005296239,0.024021103,0.005820106,0.012724098,0.081957016,0.138453455,0.0777926
88,centrality,punish,0.020425426,0.022931904,0.018782394,0.023370877,0.027104402,0.043479077,0.01593739,0.014067867,0,0.018888482,0.00580101,0.005317214,0.006028754,0.010069159,0.01450278,0.018075745,0.006929897,0.009668941,0,0.005575321,0.000997151,0.023813768,0.003979826,0.005497862,0.035407337,0.037908592,0.110077246,0.001053505,0.019269407,0.007429125,0.074074074,0.060242653
89,centrality,punish,0.048272495,0.037121221,0.021896629,0.039964552,0.019762328,0.009007514,0.09662854,0.047155998,0.019687459,0.023911764,0.017564258,0.146755879,0.082370995,0.122222069,0.001673224,0.005260583,0,0.019425138,0.026403052,0,0.043671388,0.002636724,0.004138723,0.042963328,0.037751525,0.002063622,0.004487814,0.012735927,0.017179539,0.021330379,0.028863663,0.050331474
90,centrality,punish,0.020004255,0.043215606,0.035892608,0.041294808,0.027039996,0,0.026945655,0.0177794,0.101052548,0.020102797,0.0423724,0.010604622,0.037176501,0.020176815,0.009207254,0.050395562,0.026286241,0.018875176,0.005116334,0.002809101,0.07263535,0.049661537,0,0.126705052,0.009236452,0.07847583,0.068871119,0.005317274,0.040120839,0.098525935,0.018762419,0.024294799
